Teenage Birth Rates,Mean Parent Income,School Expenditure/Student,Teacher-Student Ratio,Test Score Percentile,HS Dropout Rate
0.17800000000000002,72100.0,6.434,18.0,7.375,
0.086,74200.0,6.434,18.0,7.375,
,,6.434,18.0,7.375,
0.114,83700.0,6.5729999999999995,18.9,-2.101,
0.17300000000000001,74500.0,6.5729999999999995,18.9,-2.101,
0.13,102700.0,6.5729999999999995,18.9,-2.101,
0.155,67400.0,6.5729999999999995,18.9,-2.101,
0.106,102600.0,6.357,19.1,6.257999999999999,
0.128,59000.0,6.357,19.1,6.257999999999999,
0.08800000000000001,92600.0,6.357,19.1,6.257999999999999,
0.149,64000.0,6.246,17.2,-1.094,
,,6.246,17.2,-1.094,
0.109,58500.0,6.246,17.2,-1.094,
0.151,58000.0,7.39,18.3,2.197,
0.133,67700.0,7.39,18.3,2.197,
0.115,74000.0,7.39,18.3,2.197,
0.08,94100.0,7.619,19.1,-1.4809999999999999,
0.11599999999999999,88200.0,7.619,19.1,-1.4809999999999999,
0.133,94100.0,7.619,19.1,-1.4809999999999999,
0.149,57500.0,5.917000000000001,18.8,-0.154,
0.134,54100.0,5.917000000000001,18.8,-0.154,
0.157,55200.0,5.917000000000001,18.8,-0.154,
0.156,53600.0,5.917000000000001,18.8,-0.154,
0.12,90900.0,5.917000000000001,18.8,-0.154,
0.147,53900.0,5.917000000000001,18.8,-0.154,
0.113,79100.0,6.2379999999999995,17.3,7.497999999999999,-0.033
0.081,59400.0,6.2379999999999995,17.3,7.497999999999999,-0.033
0.13,65400.0,6.2379999999999995,17.3,7.497999999999999,-0.033
,,6.2379999999999995,17.3,7.497999999999999,-0.033
0.11699999999999999,69300.0,6.2379999999999995,17.3,7.497999999999999,-0.033
0.16699999999999998,84700.0,7.582000000000001,20.9,-5.393,
0.114,90500.0,7.582000000000001,20.9,-5.393,
0.057,127000.0,7.582000000000001,20.9,-5.393,
0.073,101500.0,7.582000000000001,20.9,-5.393,
0.07400000000000001,149700.0,7.582000000000001,20.9,-5.393,
0.11800000000000001,85700.0,7.582000000000001,20.9,-5.393,
0.11,65200.0,7.582000000000001,20.9,-5.393,
0.127,79200.0,7.582000000000001,20.9,-5.393,
0.085,135300.0,7.582000000000001,20.9,-5.393,
0.175,82300.0,7.582000000000001,20.9,-5.393,
0.11199999999999999,60500.0,6.902,15.4,8.369,
0.079,54600.0,6.902,15.4,8.369,
,,6.902,15.4,8.369,
0.156,66600.0,5.997999999999999,20.3,-3.2689999999999997,
0.165,81400.0,5.997999999999999,20.3,-3.2689999999999997,
0.14,82100.0,5.997999999999999,20.3,-3.2689999999999997,
0.19,42900.0,6.059,19.4,1.666,
0.121,68000.0,6.059,19.4,1.666,
0.124,54300.0,6.059,19.4,1.666,
0.15,57600.0,6.059,19.4,1.666,
0.159,65500.0,6.059,19.4,1.666,
0.11699999999999999,65500.0,6.004,18.3,6.417000000000001,
0.13699999999999998,68400.0,6.004,18.3,6.417000000000001,
0.127,92500.0,6.145,18.8,2.0540000000000003,
0.121,71800.0,6.145,18.8,2.0540000000000003,
0.12300000000000001,75200.0,6.145,18.8,2.0540000000000003,
0.16899999999999998,86600.0,6.145,18.8,2.0540000000000003,
0.122,73600.0,6.145,18.8,2.0540000000000003,
0.10300000000000001,99600.0,6.145,18.8,2.0540000000000003,
0.10800000000000001,62000.0,6.687,16.9,9.205,0.018000000000000002
0.18600000000000003,52700.0,6.687,16.9,9.205,0.018000000000000002
0.111,77200.0,6.687,16.9,9.205,0.018000000000000002
0.11900000000000001,72200.0,6.687,16.9,9.205,0.018000000000000002
0.08900000000000001,93400.0,8.068999999999999,18.7,0.449,0.012
0.057,122700.0,8.068999999999999,18.7,0.449,0.012
0.094,83900.0,8.068999999999999,18.7,0.449,0.012
0.065,121700.0,8.068999999999999,18.7,0.449,0.012
0.087,144200.0,8.068999999999999,18.7,0.449,0.012
0.10300000000000001,75000.0,8.068999999999999,18.7,0.449,0.012
0.107,111500.0,8.068999999999999,18.7,0.449,0.012
0.075,111000.0,8.068999999999999,18.7,0.449,0.012
0.055,122200.0,8.068999999999999,18.7,0.449,0.012
0.091,88100.0,8.068999999999999,18.7,0.449,0.012
0.07,86600.0,8.068999999999999,18.7,0.449,0.012
0.078,101800.0,8.068999999999999,18.7,0.449,0.012
0.11,61700.0,7.145,16.5,4.087,0.006
0.134,65000.0,7.145,16.5,4.087,0.006
0.156,45800.0,7.145,16.5,4.087,0.006
0.14,65900.0,7.145,16.5,4.087,0.006
0.17600000000000002,57100.0,7.145,16.5,4.087,0.006
0.08199999999999999,82900.0,6.502999999999999,18.1,6.546,-0.013000000000000001
0.113,65100.0,6.502999999999999,18.1,6.546,-0.013000000000000001
0.08800000000000001,91500.0,6.502999999999999,18.1,6.546,-0.013000000000000001
0.073,87400.0,6.502999999999999,18.1,6.546,-0.013000000000000001
0.09300000000000001,58100.0,6.0520000000000005,15.6,11.685,-0.033
,,6.0520000000000005,15.6,11.685,-0.033
0.12300000000000001,67800.0,6.0520000000000005,15.6,11.685,-0.033
0.081,82700.0,6.4639999999999995,17.3,6.834,-0.013999999999999999
0.079,78400.0,6.4639999999999995,17.3,6.834,-0.013999999999999999
0.094,79400.0,6.4639999999999995,17.3,6.834,-0.013999999999999999
0.067,90900.0,6.4639999999999995,17.3,6.834,-0.013999999999999999
0.146,72600.0,6.4639999999999995,17.3,6.834,-0.013999999999999999
0.1,72300.0,6.837999999999999,17.7,7.505,0.004
0.107,70300.0,6.837999999999999,17.7,7.505,0.004
0.099,77400.0,6.837999999999999,17.7,7.505,0.004
0.136,67700.0,6.837999999999999,17.7,7.505,0.004
0.085,73400.0,7.8629999999999995,16.5,5.4639999999999995,-0.012
0.109,79300.0,7.8629999999999995,16.5,5.4639999999999995,-0.012
0.071,71900.0,7.8629999999999995,16.5,5.4639999999999995,-0.012
0.10099999999999999,65600.0,7.8629999999999995,16.5,5.4639999999999995,-0.012
0.111,65500.0,7.8629999999999995,16.5,5.4639999999999995,-0.012
0.091,85200.0,6.269,17.2,6.018,-0.013999999999999999
0.092,64000.0,6.269,17.2,6.018,-0.013999999999999999
0.1,69200.0,6.269,17.2,6.018,-0.013999999999999999
0.063,102500.0,6.269,17.2,6.018,-0.013999999999999999
0.10099999999999999,76000.0,6.269,17.2,6.018,-0.013999999999999999
,,6.391,16.9,,
0.10800000000000001,118600.0,6.66,18.3,7.357,-0.009000000000000001
0.079,70400.0,6.66,18.3,7.357,-0.009000000000000001
0.08800000000000001,85900.0,6.66,18.3,7.357,-0.009000000000000001
0.073,117200.0,6.66,18.3,7.357,-0.009000000000000001
0.077,73400.0,6.66,18.3,7.357,-0.009000000000000001
0.079,74400.0,6.712999999999999,16.9,15.814,-0.003
0.044000000000000004,61600.0,6.712999999999999,16.9,15.814,-0.003
0.096,68900.0,6.712999999999999,16.9,15.814,-0.003
0.076,72100.0,6.712999999999999,16.9,15.814,-0.003
0.052000000000000005,83500.0,6.712999999999999,16.9,15.814,-0.003
0.132,66000.0,6.479,18.0,3.989,0.012
0.109,72500.0,6.479,18.0,3.989,0.012
0.045,83600.0,7.257999999999999,15.2,3.665,-0.026000000000000002
0.155,66200.0,7.257999999999999,15.2,3.665,-0.026000000000000002
0.085,90900.0,7.257999999999999,15.2,3.665,-0.026000000000000002
0.135,69900.0,7.257999999999999,15.2,3.665,-0.026000000000000002
0.10300000000000001,65400.0,7.257999999999999,15.2,3.665,-0.026000000000000002
0.111,59000.0,6.6129999999999995,16.7,2.736,0.002
0.134,62100.0,6.6129999999999995,16.7,2.736,0.002
0.05,62200.0,5.561,15.5,8.881,-0.026000000000000002
,,5.561,15.5,8.881,-0.026000000000000002
0.08800000000000001,85500.0,5.561,15.5,8.881,-0.026000000000000002
0.11599999999999999,63500.0,5.561,15.5,8.881,-0.026000000000000002
0.092,73800.0,7.2589999999999995,16.8,-0.028999999999999998,0.009000000000000001
,,6.615,17.0,10.027000000000001,-0.024
0.095,81600.0,6.615,17.0,10.027000000000001,-0.024
0.049,56000.0,6.325,16.3,11.332,-0.017
0.08900000000000001,80000.0,6.325,16.3,11.332,-0.017
0.084,62900.0,6.325,16.3,11.332,-0.017
0.111,67800.0,6.325,16.3,11.332,-0.017
0.099,80900.0,5.9510000000000005,18.1,6.678,-0.02
0.096,74600.0,5.9510000000000005,18.1,6.678,-0.02
0.10400000000000001,65600.0,5.9510000000000005,18.1,6.678,-0.02
0.091,70300.0,6.982,15.6,9.516,-0.032
0.094,71800.0,6.982,15.6,9.516,-0.032
0.076,53900.0,6.982,15.6,9.516,-0.032
0.10300000000000001,60800.0,7.227,17.4,7.154,-0.019
0.11199999999999999,56200.0,7.227,17.4,7.154,-0.019
0.096,60300.0,7.227,17.4,7.154,-0.019
0.111,71100.0,5.709,16.8,8.004,-0.017
0.102,85800.0,5.709,16.8,8.004,-0.017
,,5.709,16.8,8.004,-0.017
0.08800000000000001,75000.0,5.709,16.8,8.004,-0.017
0.08900000000000001,70500.0,6.256,15.8,7.455,-0.026000000000000002
0.098,69200.0,6.256,15.8,7.455,-0.026000000000000002
0.085,91000.0,7.047000000000001,17.5,6.546,0.002
0.10300000000000001,85400.0,7.047000000000001,17.5,6.546,0.002
0.095,72700.0,7.047000000000001,17.5,6.546,0.002
0.096,84700.0,7.462000000000001,16.3,5.725,-0.022000000000000002
0.099,64600.0,7.462000000000001,16.3,5.725,-0.022000000000000002
0.11199999999999999,70900.0,7.462000000000001,16.3,5.725,-0.022000000000000002
0.098,73100.0,7.462000000000001,16.3,5.725,-0.022000000000000002
0.09300000000000001,90100.0,7.462000000000001,16.3,5.725,-0.022000000000000002
0.13,60100.0,7.462000000000001,16.3,5.725,-0.022000000000000002
0.083,70600.0,7.462000000000001,16.3,5.725,-0.022000000000000002
0.10400000000000001,66500.0,7.462000000000001,16.3,5.725,-0.022000000000000002
0.19699999999999998,68000.0,4.329,16.7,-1.45,-0.016
0.221,54100.0,4.329,16.7,-1.45,-0.016
0.183,51000.0,4.329,16.7,-1.45,-0.016
0.223,51400.0,4.329,16.7,-1.45,-0.016
0.221,49200.0,4.329,16.7,-1.45,-0.016
0.184,46000.0,4.398,17.8,-16.041,0.011000000000000001
0.23,44800.0,4.398,17.8,-16.041,0.011000000000000001
0.235,48700.0,4.398,17.8,-16.041,0.011000000000000001
0.23600000000000002,35000.0,4.398,17.8,-16.041,0.011000000000000001
0.225,38000.0,4.398,17.8,-16.041,0.011000000000000001
0.218,50800.0,4.336,19.8,-13.492,-0.025
0.278,32600.0,4.336,19.8,-13.492,-0.025
,,4.111000000000001,18.4,-1.196,-0.013999999999999999
0.254,49200.0,4.111000000000001,18.4,-1.196,-0.013999999999999999
0.196,59900.0,4.111000000000001,18.4,-1.196,-0.013999999999999999
0.259,39200.0,4.343999999999999,18.7,-20.082,0.011000000000000001
,,4.343999999999999,18.7,-20.082,0.011000000000000001
0.22899999999999998,38300.0,4.343999999999999,18.7,-20.082,0.011000000000000001
0.304,36300.0,4.343999999999999,18.7,-20.082,0.011000000000000001
0.271,41400.0,4.343999999999999,18.7,-20.082,0.011000000000000001
0.262,47300.0,4.352,17.9,-8.12,-0.008
0.262,44500.0,4.352,17.9,-8.12,-0.008
0.223,52800.0,4.352,17.9,-8.12,-0.008
0.24,68900.0,4.352,17.9,-8.12,-0.008
0.201,52300.0,4.352,17.9,-8.12,-0.008
0.22399999999999998,51900.0,4.352,17.9,-8.12,-0.008
0.251,43600.0,4.481,18.5,-17.145,0.042
0.207,51000.0,4.481,18.5,-17.145,0.042
0.276,47700.0,4.481,18.5,-17.145,0.042
0.24,39600.0,4.481,18.5,-17.145,0.042
0.27,40300.0,4.802,17.6,-14.345,0.006999999999999999
0.253,48500.0,4.802,17.6,-14.345,0.006999999999999999
0.198,56600.0,4.802,17.6,-14.345,0.006999999999999999
0.22899999999999998,40900.0,4.802,17.6,-14.345,0.006999999999999999
0.23600000000000002,47300.0,4.802,17.6,-14.345,0.006999999999999999
0.23,44000.0,4.355,17.4,-9.971,0.013999999999999999
0.212,39900.0,4.355,17.4,-9.971,0.013999999999999999
0.215,58700.0,4.355,17.4,-9.971,0.013999999999999999
0.268,48400.0,4.355,17.4,-9.971,0.013999999999999999
0.223,44500.0,4.355,17.4,-9.971,0.013999999999999999
0.311,39700.0,4.294,18.5,-17.675,-0.001
0.18,71300.0,4.294,18.5,-17.675,-0.001
0.287,41800.0,4.294,18.5,-17.675,-0.001
0.307,31200.0,4.294,18.5,-17.675,-0.001
0.281,33300.0,4.294,18.5,-17.675,-0.001
0.22899999999999998,43100.0,4.294,18.5,-17.675,-0.001
0.239,44400.0,4.618,19.2,-15.257,0.005
0.228,73400.0,4.618,19.2,-15.257,0.005
0.257,43600.0,4.618,19.2,-15.257,0.005
0.17,88400.0,4.618,19.2,-15.257,0.005
0.172,78300.0,4.618,19.2,-15.257,0.005
0.252,43000.0,4.618,19.2,-15.257,0.005
0.266,47500.0,4.618,19.2,-15.257,0.005
0.271,43100.0,4.261,16.8,-7.941,-0.005
0.19699999999999998,62300.0,4.261,16.8,-7.941,-0.005
0.28600000000000003,36700.0,4.261,16.8,-7.941,-0.005
0.205,54500.0,4.261,16.8,-7.941,-0.005
0.25,44100.0,4.261,16.8,-7.941,-0.005
0.195,73400.0,4.768,19.7,-15.57,0.02
0.28600000000000003,42600.0,4.768,19.7,-15.57,0.02
0.239,52700.0,4.768,19.7,-15.57,0.02
0.331,36600.0,4.768,19.7,-15.57,0.02
0.257,50000.0,4.768,19.7,-15.57,0.02
0.215,82600.0,4.768,19.7,-15.57,0.02
0.213,60100.0,4.768,19.7,-15.57,0.02
0.249,50500.0,4.627,18.4,-3.592,0.002
0.275,40000.0,4.627,18.4,-3.592,0.002
0.207,57200.0,4.627,18.4,-3.592,0.002
0.214,61100.0,4.627,18.4,-3.592,0.002
0.21600000000000003,68000.0,4.627,18.4,-3.592,0.002
0.235,50800.0,4.627,18.4,-3.592,0.002
0.23199999999999998,46000.0,4.627,18.4,-3.592,0.002
0.245,31200.0,4.664,20.1,-23.049,0.040999999999999995
0.258,47000.0,4.664,20.1,-23.049,0.040999999999999995
0.233,50000.0,4.428999999999999,17.9,-9.186,0.001
0.239,54100.0,4.428999999999999,17.9,-9.186,0.001
0.245,45300.0,4.428999999999999,17.9,-9.186,0.001
0.23199999999999998,49900.0,4.428999999999999,17.9,-9.186,0.001
0.23,47600.0,4.338,18.3,-8.088,0.016
0.223,67400.0,4.338,18.3,-8.088,0.016
0.128,71500.0,5.052,14.7,5.694,0.002
,,5.052,14.7,5.694,0.002
,,5.052,14.7,5.694,0.002
,,5.052,14.7,5.694,0.002
0.121,68600.0,5.779,12.3,3.9189999999999996,-0.02
0.106,49900.0,5.779,12.3,3.9189999999999996,-0.02
0.084,62900.0,5.779,12.3,3.9189999999999996,-0.02
0.15,66900.0,5.5360000000000005,15.3,-3.478,0.01
0.174,57300.0,5.5360000000000005,15.3,-3.478,0.01
0.226,53500.0,5.398,15.3,-0.8,0.001
0.203,49900.0,5.398,15.3,-0.8,0.001
0.19899999999999998,48400.0,5.398,15.3,-0.8,0.001
0.191,53700.0,5.398,15.3,-0.8,0.001
0.209,51300.0,4.534,15.5,0.341,-0.006999999999999999
0.22699999999999998,42600.0,4.534,15.5,0.341,-0.006999999999999999
0.161,49500.0,4.534,15.5,0.341,-0.006999999999999999
0.21,55800.0,4.534,15.5,0.341,-0.006999999999999999
0.18100000000000002,44900.0,4.665,15.0,-2.015,-0.006999999999999999
0.147,58600.0,4.665,15.0,-2.015,-0.006999999999999999
0.19,61400.0,4.665,15.0,-2.015,-0.006999999999999999
0.188,42700.0,4.665,15.0,-2.015,-0.006999999999999999
0.205,48800.0,4.671,16.0,-3.5010000000000003,0.017
0.14300000000000002,84400.0,4.671,16.0,-3.5010000000000003,0.017
0.278,52500.0,4.671,16.0,-3.5010000000000003,0.017
0.25,46500.0,4.671,16.0,-3.5010000000000003,0.017
0.21,60800.0,4.671,16.0,-3.5010000000000003,0.017
0.174,53300.0,4.671,16.0,-3.5010000000000003,0.017
0.13699999999999998,92400.0,5.346,15.3,1.5659999999999998,-0.004
0.168,65600.0,5.346,15.3,1.5659999999999998,-0.004
0.124,87100.0,5.346,15.3,1.5659999999999998,-0.004
0.13,58200.0,5.346,15.3,1.5659999999999998,-0.004
0.129,62700.0,5.346,15.3,1.5659999999999998,-0.004
0.155,61200.0,5.346,15.3,1.5659999999999998,-0.004
0.095,67700.0,5.346,15.3,1.5659999999999998,-0.004
0.21899999999999997,54900.0,4.817,16.2,-4.995,0.011000000000000001
0.20199999999999999,40700.0,4.817,16.2,-4.995,0.011000000000000001
0.222,40900.0,4.817,16.2,-4.995,0.011000000000000001
0.259,42200.0,4.817,16.2,-4.995,0.011000000000000001
0.161,60400.0,4.696000000000001,15.7,3.582,-0.013000000000000001
0.218,49200.0,4.696000000000001,15.7,3.582,-0.013000000000000001
0.191,45100.0,4.696000000000001,15.7,3.582,-0.013000000000000001
0.136,53800.0,5.395,14.9,-2.9810000000000003,0.002
0.156,69800.0,5.395,14.9,-2.9810000000000003,0.002
0.165,54300.0,5.395,14.9,-2.9810000000000003,0.002
0.13,53000.0,5.365,13.3,-0.06,-0.027000000000000003
0.172,54600.0,5.365,13.3,-0.06,-0.027000000000000003
0.147,66700.0,4.77,16.5,3.364,0.002
0.16899999999999998,46600.0,4.77,16.5,3.364,0.002
0.192,38100.0,4.77,16.5,3.364,0.002
0.147,80900.0,4.77,16.5,3.364,0.002
,,4.77,16.5,3.364,0.002
0.196,52900.0,4.77,16.5,3.364,0.002
0.165,53300.0,4.77,16.5,3.364,0.002
0.187,56100.0,4.77,16.5,3.364,0.002
0.20199999999999999,43300.0,4.77,16.5,3.364,0.002
0.21,49400.0,5.263999999999999,15.6,2.588,-0.008
0.18100000000000002,52200.0,5.263999999999999,15.6,2.588,-0.008
0.14300000000000002,60700.0,5.263999999999999,15.6,2.588,-0.008
0.198,52700.0,5.263999999999999,15.6,2.588,-0.008
0.174,47100.0,5.263999999999999,15.6,2.588,-0.008
0.163,55200.0,5.239,12.8,1.058,-0.004
0.191,47300.0,5.239,12.8,1.058,-0.004
,,5.239,12.8,1.058,-0.004
0.22699999999999998,56700.0,5.709,13.5,1.442,0.018000000000000002
,,5.709,13.5,1.442,0.018000000000000002
0.16899999999999998,46100.0,4.863,16.4,0.327,-0.004
0.195,49100.0,4.863,16.4,0.327,-0.004
0.15,77800.0,4.863,16.4,0.327,-0.004
0.124,73300.0,4.863,16.4,0.327,-0.004
0.192,61600.0,4.863,16.4,0.327,-0.004
0.235,46400.0,4.863,16.4,0.327,-0.004
0.166,57200.0,5.1579999999999995,13.8,-2.659,0.006
0.14400000000000002,58400.0,5.1579999999999995,13.8,-2.659,0.006
0.203,69400.0,5.1579999999999995,13.8,-2.659,0.006
0.152,46600.0,5.1579999999999995,13.8,-2.659,0.006
,,5.69,13.6,-3.398,-0.026000000000000002
0.18100000000000002,49600.0,5.69,13.6,-3.398,-0.026000000000000002
0.131,67200.0,5.431,18.6,11.175999999999998,-0.003
0.24100000000000002,44700.0,6.88,15.5,1.819,0.017
0.10800000000000001,63300.0,6.88,15.5,1.819,0.017
0.131,93500.0,6.88,15.5,1.819,0.017
0.201,45000.0,6.557,15.3,-4.699,0.018000000000000002
0.156,61100.0,6.557,15.3,-4.699,0.018000000000000002
,,6.557,15.3,-4.699,0.018000000000000002
,,5.237,17.3,8.937000000000001,0.001
0.077,71300.0,5.237,17.3,8.937000000000001,0.001
0.1,75700.0,5.237,17.3,8.937000000000001,0.001
0.078,56900.0,5.226,17.9,6.772,-0.001
,,5.226,17.9,6.772,-0.001
,,5.226,17.9,6.772,-0.001
0.094,67400.0,5.226,17.9,6.772,-0.001
0.13,81300.0,5.226,17.9,6.772,-0.001
,,5.864,11.5,,
,,5.864,11.5,,
0.13699999999999998,69300.0,5.102,16.7,12.992,-0.021
0.064,53800.0,5.102,16.7,12.992,-0.021
,,5.102,16.7,12.992,-0.021
0.073,51800.0,5.102,16.7,12.992,-0.021
0.11,60600.0,5.025,15.9,10.444,-0.006
,,5.025,15.9,10.444,-0.006
,,8.514,11.8,,
0.096,63000.0,5.792999999999999,14.5,11.655999999999999,-0.026000000000000002
,,5.792999999999999,14.5,11.655999999999999,-0.026000000000000002
,,5.792999999999999,14.5,11.655999999999999,-0.026000000000000002
0.147,59500.0,5.335,18.0,6.263,0.017
,,5.335,18.0,6.263,0.017
0.133,55500.0,5.335,18.0,6.263,0.017
0.115,72200.0,5.335,18.0,6.263,0.017
,,7.306,12.8,,
0.092,55500.0,5.872999999999999,16.4,16.404,-0.01
,,5.872999999999999,16.4,16.404,-0.01
0.11800000000000001,68700.0,4.985,17.9,5.978,0.008
0.174,55100.0,4.985,17.9,5.978,0.008
0.149,47700.0,4.985,17.9,5.978,0.008
0.075,81200.0,6.05,16.8,13.863,-0.005
,,6.05,16.8,13.863,-0.005
0.11199999999999999,57200.0,6.05,16.8,13.863,-0.005
,,6.05,16.8,13.863,-0.005
,,6.8020000000000005,11.9,,
0.267,41800.0,6.803,14.6,-7.629,0.013999999999999999
0.126,54900.0,6.803,14.6,-7.629,0.013999999999999999
,,6.803,14.6,-7.629,0.013999999999999999
0.14800000000000002,51400.0,5.077,17.1,5.058,-0.01
,,7.013999999999999,14.1,-10.315999999999999,0.038
0.204,41200.0,7.013999999999999,14.1,-10.315999999999999,0.038
,,6.585,13.4,,
,,6.585,13.4,,
,,5.145,17.4,8.573,0.004
0.107,77400.0,5.145,17.4,8.573,0.004
0.114,56600.0,5.145,17.4,8.573,0.004
0.11199999999999999,48900.0,7.4910000000000005,13.6,9.237,-0.027999999999999997
0.131,60300.0,7.4910000000000005,13.6,9.237,-0.027999999999999997
,,7.773,13.4,-3.745,0.01
0.159,61100.0,7.773,13.4,-3.745,0.01
,,7.773,13.4,-3.745,0.01
0.09,56900.0,6.291,14.4,5.5120000000000005,-0.019
,,6.291,14.4,5.5120000000000005,-0.019
0.152,54800.0,6.291,14.4,5.5120000000000005,-0.019
,,7.281000000000001,13.0,,
0.121,83700.0,7.202000000000001,14.1,0.591,-0.015
0.077,63400.0,7.202000000000001,14.1,0.591,-0.015
,,7.202000000000001,14.1,0.591,-0.015
0.078,57900.0,6.382000000000001,15.1,9.922,-0.022000000000000002
0.12300000000000001,79300.0,6.382000000000001,15.1,9.922,-0.022000000000000002
0.067,65300.0,6.382000000000001,15.1,9.922,-0.022000000000000002
,,6.382000000000001,15.1,9.922,-0.022000000000000002
,,6.5089999999999995,12.2,6.61,-0.027000000000000003
0.13699999999999998,51900.0,6.5089999999999995,12.2,6.61,-0.027000000000000003
,,6.5089999999999995,12.2,6.61,-0.027000000000000003
,,6.5089999999999995,12.2,6.61,-0.027000000000000003
,,5.664,15.8,-1.08,0.006
0.125,75000.0,5.664,15.8,-1.08,0.006
0.115,59100.0,5.664,15.8,-1.08,0.006
0.175,59300.0,5.664,15.8,-1.08,0.006
0.166,62300.0,5.664,15.8,-1.08,0.006
,,5.664,15.8,-1.08,0.006
,,6.9510000000000005,12.6,9.913,-0.034
0.121,50000.0,6.9510000000000005,12.6,9.913,-0.034
,,6.9510000000000005,12.6,9.913,-0.034
0.066,60900.0,6.2989999999999995,14.7,4.493,-0.012
0.095,62800.0,6.2989999999999995,14.7,4.493,-0.012
0.08900000000000001,60900.0,6.2989999999999995,14.7,4.493,-0.012
,,6.2989999999999995,14.7,4.493,-0.012
0.10800000000000001,74000.0,6.2989999999999995,14.7,4.493,-0.012
,,8.565,12.0,10.016,-0.033
0.09699999999999999,52500.0,8.565,12.0,10.016,-0.033
,,8.565,12.0,10.016,-0.033
,,6.274,11.6,0.131,
,,6.274,11.6,0.131,
,,6.274,11.6,0.131,
0.109,87500.0,7.265,15.2,10.943,-0.024
,,7.265,15.2,10.943,-0.024
0.084,60800.0,7.265,15.2,10.943,-0.024
,,7.265,15.2,10.943,-0.024
0.126,58800.0,5.888999999999999,13.2,6.98,0.003
0.107,64100.0,5.888999999999999,13.2,6.98,0.003
0.24,46500.0,5.888999999999999,13.2,6.98,0.003
0.075,55100.0,6.307,16.2,8.914,-0.017
0.111,51100.0,6.307,16.2,8.914,-0.017
0.085,50400.0,6.307,16.2,8.914,-0.017
0.107,75900.0,6.307,16.2,8.914,-0.017
,,7.169,12.6,10.092,
,,7.169,12.6,10.092,
,,7.169,12.6,10.092,
0.121,61000.0,7.169,12.6,10.092,
0.135,71300.0,5.8229999999999995,16.4,2.301,0.009000000000000001
,,5.8229999999999995,16.4,2.301,0.009000000000000001
0.157,79300.0,5.8229999999999995,16.4,2.301,0.009000000000000001
0.175,56400.0,7.039,14.4,7.093999999999999,-0.011000000000000001
,,7.039,14.4,7.093999999999999,-0.011000000000000001
0.102,52600.0,7.039,14.4,7.093999999999999,-0.011000000000000001
,,7.039,14.4,7.093999999999999,-0.011000000000000001
,,7.039,14.4,7.093999999999999,-0.011000000000000001
0.115,71300.0,7.039,14.4,7.093999999999999,-0.011000000000000001
0.066,62800.0,7.7589999999999995,13.0,5.696000000000001,-0.03
,,7.7589999999999995,13.0,5.696000000000001,-0.03
0.095,71900.0,7.7589999999999995,13.0,5.696000000000001,-0.03
0.113,64300.0,6.915,15.1,-1.788,0.012
0.102,60700.0,6.915,15.1,-1.788,0.012
0.122,102200.0,6.915,15.1,-1.788,0.012
0.09699999999999999,63100.0,6.915,15.1,-1.788,0.012
0.099,73800.0,6.915,15.1,-1.788,0.012
,,8.744,11.2,,
,,6.896,11.9,9.69,-0.034
,,6.896,11.9,9.69,-0.034
,,6.896,11.9,9.69,-0.034
,,6.896,11.9,9.69,-0.034
0.152,76900.0,7.077999999999999,15.5,-1.9480000000000002,0.003
0.099,64500.0,7.077999999999999,15.5,-1.9480000000000002,0.003
0.154,51500.0,7.077999999999999,15.5,-1.9480000000000002,0.003
0.10800000000000001,63500.0,7.077999999999999,15.5,-1.9480000000000002,0.003
,,6.737,13.8,6.023,-0.031
0.11900000000000001,71300.0,6.737,13.8,6.023,-0.031
0.135,68400.0,6.737,13.8,6.023,-0.031
,,6.737,13.8,6.023,-0.031
0.121,59500.0,6.737,13.8,6.023,-0.031
0.127,77500.0,6.037999999999999,14.6,5.513,-0.004
,,6.037999999999999,14.6,5.513,-0.004
,,6.037999999999999,14.6,5.513,-0.004
,,7.74,11.7,10.549000000000001,
0.078,80700.0,7.74,11.7,10.549000000000001,
0.11900000000000001,49500.0,6.731,13.9,-19.811,-0.006
,,6.731,13.9,-19.811,-0.006
0.257,34000.0,6.731,13.9,-19.811,-0.006
0.177,71000.0,6.015,19.6,-10.295,0.0
0.195,64000.0,6.015,19.6,-10.295,0.0
,,6.015,19.6,-10.295,0.0
0.138,102500.0,6.015,19.6,-10.295,0.0
0.14800000000000002,81700.0,6.015,19.6,-10.295,0.0
0.177,84400.0,6.64,17.9,-9.152999999999999,-0.002
,,6.64,17.9,-9.152999999999999,-0.002
0.215,69800.0,6.64,17.9,-9.152999999999999,-0.002
0.13699999999999998,89700.0,6.64,17.9,-9.152999999999999,-0.002
0.209,75700.0,6.121,17.5,-7.4910000000000005,-0.011000000000000001
,,6.121,17.5,-7.4910000000000005,-0.011000000000000001
,,6.244,16.8,,
0.09300000000000001,109100.0,8.513,14.3,1.881,0.015
0.078,70800.0,8.513,14.3,1.881,0.015
0.11599999999999999,68100.0,7.825,13.8,3.676,
0.087,61900.0,7.825,13.8,3.676,
0.13,48300.0,7.825,13.8,3.676,
0.1,58900.0,7.825,13.8,3.676,
0.085,88600.0,8.352,14.6,6.585,
0.11699999999999999,69500.0,8.352,14.6,6.585,
0.08800000000000001,60900.0,8.352,14.6,6.585,
0.075,75900.0,8.352,14.6,6.585,
0.08199999999999999,84300.0,8.352,14.6,6.585,
